,name,labels
3658,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_23_Euc_Ech_Coro_16.311_0.469_0.792.jpeg,Eucalyptus sp.
3659,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_1911211322_0_24.714_8.955_5.458.jpeg,Erica.m
3660,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-2-Sample_15_giras (415).jpeg,Helianthus annuus
3661,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-4-Sample_72_Arbutus_Erica_1911211326_0_22.146_7.189_5.457.jpeg,Erica.m
3662,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_15.368421_0.352941_3.812545.jpeg,Cistus sp
3663,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_3_Capture_169.bmp,Eucalyptus sp.
3664,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_70_Cantueso_2010211658_0_8.974_3.667_5.653.jpeg,Lavandula
3665,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_19_2402211242_10.526316_5.357143_4.386367.jpeg,Helianthus annuus
3666,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_67_Citrus_0410211302_0_4.678_-4.418_5.504.jpeg,Cistus sp
3667,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_43_Calluna_1905211134_0_5.646_3.284_0.860.jpeg,Erica.m
3668,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_15_giras (674).jpeg,Helianthus annuus
3669,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_21_Rapseed_19.914_-1.869_0.742.jpeg,Brassica
3670,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2810211609_0_17.836_3.786_5.483.jpeg,Erica.m
3671,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_23_Euc_Ech_Coro_31.510_-0.375_0.804.jpeg,Eucalyptus sp.
3672,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_17.416_-3.456_0.735.jpeg,Brassica
3673,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Pinus/Pinus-0-Sample_32_PINUS_2603211549_23.647059_3.882353_0.764134.jpeg,Pinus
3674,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_61_Olea_Brassica_Salix_2007211342_0_36.742_1.316_5.197.jpeg,Brassica
3675,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_1011211012_0_17.732_-0.718_5.476.jpeg,Erica.m
3676,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_72_Arbutus_Erica_1011211531_0_30.708_-3.618_5.479.jpeg,Cistus sp
3677,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-0-Sample_47_Tilia_0206211313_0_21.624_0.572_0.804.jpeg,Tilia
3678,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_19_2402211242_2.807018_3.928571_4.386688.jpeg,Helianthus annuus
3679,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-2-Sample_47_Tilia_0206211400_0_8.465_-2.272_0.698.jpeg,Tilia
3680,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_61_Olea_Brassica_Salix_2007211343_0_36.658_1.316_5.209.jpeg,Brassica
3681,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_71_Lavanda_Espliego_2110211515_0_17.324_0.803_5.485.jpeg,Lavandula
3682,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Pinus/Pinus-0-Sample_32_PINUS_2603211549_14.823529_4.235294_0.751149.jpeg,Pinus
3683,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_21_Rapseed_1105211320_1.411765_0.000000_0.794375.jpeg,Brassica
3684,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211049_0_10.528_3.566_5.238.jpeg,Erica.m
3685,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-2-Sample_19_37.714286_9.928571_4.226797.jpeg,Helianthus annuus
3686,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_21_Rapseed_1105211320_3.176471_0.000000_0.785801.jpeg,Brassica
3687,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2810211520_0_26.706_-4.135_5.499.jpeg,Erica.m
3688,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-6-Sample_66_Echium_Lotus_Castanea_Euc_2109211644_0_13.067_-4.611_5.169.jpeg,Eucalyptus sp.
3689,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_2809211730_0_40.999_14.001_5.553.jpeg,Citrus sp
3690,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-1-Sample_43_Calluna_1905211134_0_5.646_3.284_0.848.jpeg,Erica.m
3691,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_21_Rapseed_1105211320_2.117647_1.411765_0.772177.jpeg,Brassica
3692,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_67_Citrus_2809211528_0_9.759_-2.652_5.386.jpeg,Brassica
3693,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2106211356_0_-0.208_5.741_0.819.jpeg,Erica.m
3694,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-1-Sample_71_Lavanda_Espliego_1810211302_0_9.861_-1.885_5.447.jpeg,Lavandula
3695,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_0410211512_0_38.402_8.185_0.017.jpeg,Citrus sp
3696,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Pinus/Pinus-0-Sample_32_PINUS_2603211549_13.411765_9.529412_0.747714.jpeg,Pinus
3697,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_66_Echium_Lotus_Castanea_Euc_2109211107_0_40.095_1.726_5.254.jpeg,Eucalyptus sp.
3698,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-2-Sample_72_Arbutus_Erica_1011211611_0_35.000_-0.967_5.600.jpeg,Erica.m
3699,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_0_7.368421_0.352941_0.722161_2.jpeg,Brassica
3700,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-2-Sample_15_giras (419).jpeg,Helianthus annuus
3701,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_11.694_-3.406_0.725.jpeg,Brassica
3702,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0109211259_0_27.415_12.447_5.243.jpeg,Erica.m
3703,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_9.970_-0.919_0.650.jpeg,Brassica
3704,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-3-Sample_72_Arbutus_Erica_0311211022_0_43.609_10.971_5.517.jpeg,Erica.m
3705,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_2809211743_0_28.479_13.786_5.536.jpeg,Citrus sp
3706,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2710211158_0_24.730_14.269_5.526.jpeg,Erica.m
3707,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_3_Capture_277.bmp,Eucalyptus sp.
3708,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_63_Rosmarinus_Prunus_0_34.403509_0.352941_5.080980.jpeg,Cistus sp
3709,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_62_Thymus_0_35.017544_0.000000_4.987798.jpeg,Cistus sp
3710,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211130_0_23.429_7.401_5.234.jpeg,Erica.m
3711,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-1-Sample_71_Lavanda_Espliego_1810211319_0_36.399_0.517_5.532.jpeg,Lavandula
3712,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_0_29.473684_1.058824_0.745003.jpeg,Brassica
3713,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_56_BrassicaHoney_Salix_Quercus_1606211322_0_32.496_5.212_0.787.jpeg,Brassica
3714,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607210953_0_19.779_-1.101_5.228.jpeg,Erica.m
3715,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2106211544_0_7.142_5.141_0.793.jpeg,Erica.m
3716,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_2909211516_0_33.791_0.033_5.537.jpeg,Citrus sp
3717,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2106211650_0_33.507_5.809_0.814.jpeg,Erica.m
3718,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Rosmarinus officinalis/Rosmarinus officinalis-0-Sample_19_Rosmarinus_0803211008_0_59.672_4.006_0.865.jpeg,Rosmarinus officinalis
3719,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_0911211048_0_1.219_10.536_5.468.jpeg,Erica.m
3720,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_71_Lavanda_Espliego_2110210906_0_30.389_0.833_5.471.jpeg,Lavandula
3721,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_2710211206_0_15.611_13.604_5.524.jpeg,Cistus sp
3722,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_19_2202211823_45.428571_2.642857_4.469242.jpeg,Helianthus annuus
3723,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_67_Citrus_2809211602_0_38.599_2.533_5.530.jpeg,Cistus sp
3724,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_0410211516_0_6.612_9.282_-0.010.jpeg,Citrus sp
3725,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-5-Sample_58_Vaccinium_myrtillus_2106211614_0_17.639_-2.034_0.772.jpeg,Erica.m
3726,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_19_Rosmarinus_44.999_7.869_0.780.jpeg,Cistus sp
3727,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_29.693_-1.638_0.763.jpeg,Brassica
3728,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_62_Thymus_0_29.491228_0.352941_4.904017.jpeg,Cistus sp
3729,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_23_Euc_Ech_Coro_16.311_0.469_0.785.jpeg,Eucalyptus sp.
3730,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-2-Sample_79_UC_0202221528_0_9.415_8.219_5.247.jpeg,Citrus sp
3731,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-8-Sample_66_Echium_Lotus_Castanea_Euc_2109211229_0_28.093_3.284_5.188.jpeg,Eucalyptus sp.
3732,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-4-Sample_21_Rapseed_Brassica_100.jpeg,Brassica
3733,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-2-Sample_79_UC_2712211723_0_45.460_10.602_0.029.jpeg,Helianthus annuus
3734,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-4-Sample_71_Lavanda_Espliego_2110210902_0_16.704_0.584_5.415.jpeg,Lavandula
3735,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_2909211601_0_39.025_-5.169_5.504.jpeg,Citrus sp
3736,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-8-Sample_21_Rapseed_39.762_1.669_0.724.jpeg,Brassica
3737,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_59_Rhus_0_17.210526_1.058824_4.923413.jpeg,Cistus sp
3738,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2906211317_0_19.642_9.152_5.266.jpeg,Erica.m
3739,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_56_BrassicaHoney_Salix_Quercus_1606211545_0_4.014_-1.084_0.632.jpeg,Brassica
3740,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_66_Echium_Lotus_Castanea_Euc_2109210931_0_27.023_-1.599_5.226.jpeg,Eucalyptus sp.
3741,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-0-Sample_47_Tilia_0706211608_0_29.557_8.744_0.868.jpeg,Tilia
3742,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_26.411_10.644_0.780.jpeg,Brassica
3743,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-0-Sample_49_Tilia_Flor_3105211737_24.000000_0.000000_4.733009.jpeg,Tilia
3744,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_1105211748_11.647059_10.588235_0.845327.jpeg,Brassica
3745,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-7-Sample_58_Vaccinium_myrtillus_2106211614_0_17.639_-2.034_0.781.jpeg,Erica.m
3746,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Rosmarinus officinalis/Rosmarinus officinalis-0-Sample_19_Rosmarinus_0803210853_0_39.593_-0.638_0.728.jpeg,Rosmarinus officinalis
3747,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_21_Rapseed_13.648_-5.713_0.689.jpeg,Brassica
3748,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cardus/Cardus-0-Sample_68_Persea_0410211009_0_25.0532_0.6025_4.7276_2.jpeg,Cardus
3749,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_0410211213_0_0.461_5.165_5.473.jpeg,Citrus sp
3750,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-2-Sample_66_Echium_Lotus_Castanea_Euc_2109210918_0_19.338_-3.566_5.191.jpeg,Eucalyptus sp.
3751,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-1-Sample_71_Lavanda_Espliego_2110211502_0_20.491_5.121_5.483.jpeg,Lavandula
3752,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_17_sunflower_0809211312_0_46.171_6.560_5.304.jpeg,Helianthus annuus
3753,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-3-Sample_58_Vaccinium_myrtillus_2106211614_0_17.988_-2.084_0.782.jpeg,Erica.m
3754,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Pinus/Pinus-0-Sample_77_Pinus_Poaceae_2112211253_0_39.698_1.941_5.487.jpeg,Pinus
3755,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_68_Persea_0510211312_0_51.0592_6.8501_5.1413.jpeg,Cistus sp
3756,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_0311211532_0_22.800_-3.061_5.451.jpeg,Erica.m
3757,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_73_Malus_0311211112_0_13.936_9.740_5.471.jpeg,Cistus sp
3758,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2906211631_0_43.951_-1.766_5.338.jpeg,Erica.m
3759,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_0911211344_0_26.624_5.192_5.506.jpeg,Erica.m
3760,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_0410210957_0_1.751_-3.317_5.269.jpeg,Citrus sp
3761,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-2-Sample_66_Echium_Lotus_Castanea_Euc_2109211107_0_38.114_1.614_5.248.jpeg,Eucalyptus sp.
3762,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-1-Sample_47_Tilia_0706211403_0_26.124_4.894_0.806.jpeg,Tilia
3763,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Rosmarinus officinalis/Rosmarinus officinalis-0-Sample_72_Arbutus_Erica_0511211147_0_30.343_8.100_5.495.jpeg,Rosmarinus officinalis
3764,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2810211523_0_39.541_-4.169_5.519.jpeg,Erica.m
3765,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_19_2602211259_16.235294_2.470588_4.198228.jpeg,Helianthus annuus
3766,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-6-Sample_71_Lavanda_Espliego_1810211312_0_30.148_-0.900_5.495.jpeg,Lavandula
3767,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_23_Euc_Ech_Coro_34.596_-0.569_0.801.jpeg,Eucalyptus sp.
3768,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_61_Olea_Brassica_Salix_0_22.122807_0.352941_4.962535.jpeg,Brassica
3769,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_22_imported_Ana_18.596491_4.285714_4.437722.jpeg,Helianthus annuus
3770,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_0911211254_0_53.765_-0.383_5.564.jpeg,Erica.m
3771,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-1-Sample_17_sunflower_0_26.947368_0.705882_4.628692.jpeg,Helianthus annuus
3772,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Rosmarinus officinalis/Rosmarinus officinalis-0-Sample_19_Rosmarinus_37.250_-4.569_0.782.jpeg,Rosmarinus officinalis
3773,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-0-Sample_47_Tilia_0206211347_0_48.040_-1.622_1.024.jpeg,Tilia
3774,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2906211312_0_37.779_7.635_5.274.jpeg,Erica.m
3775,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-3-Sample_17_sunflower_0709211344_0_39.355_7.520_5.225.jpeg,Helianthus annuus
3776,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-2-Sample_22_imported_Ana_040320211009_Capture_54.jpg,Helianthus annuus
3777,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Pinus/Pinus-2-Sample_77_Pinus_Poaceae_2112211315_0_32.658_4.225_5.512.jpeg,Pinus
3778,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_22_imported_Ana_050320211215_Capture_586.jpg,Helianthus annuus
3779,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Citrus_no_fucsin_42.002_-0.231_0.820.jpeg,Citrus sp
3780,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_62_Thymus_0_16.596491_0.352941_4.814606.jpeg,Cistus sp
3781,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211338_0_34.347_5.400_5.264.jpeg,Erica.m
3782,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_0911211301_0_9.287_-2.852_5.486.jpeg,Erica.m
3783,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_43_Calluna_1405211351_0_35.658_8.906_0.850.jpeg,Erica.m
3784,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_72_Arbutus_Erica_1611211643_0_49.661_-2.335_5.499.jpeg,Cistus sp
3785,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Taraxacum/Taraxacum-1-Sample_67_Citrus_0410211244_0_38.770_0.933_5.538.jpeg,Taraxacum
3786,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-3-Sample_22_imported_Ana_7.017544_5.000000_4.449994.jpeg,Helianthus annuus
3787,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_22_imported_Ana_Capture_765.jpg,Helianthus annuus
3788,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Rosmarinus officinalis/Rosmarinus officinalis-0-Sample_63_Rosmarinus_Prunus_0_30.448981_-0.084989_5.097264.jpeg,Rosmarinus officinalis
3789,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_19_8.785714_5.214286_4.236512.jpeg,Helianthus annuus
3790,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Rosmarinus officinalis/Rosmarinus officinalis-0-Sample_19_Rosmarinus_0803211007_0_56.857_4.362_0.863.jpeg,Rosmarinus officinalis
3791,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_31.947368_2.117647_3.815375.jpeg,Cistus sp
3792,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_23_Euc_Ech_Coro_Eucalyptus_Coronilla_Echium_12.jpeg,Eucalyptus sp.
3793,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2710211105_0_12.044_5.452_5.525.jpeg,Erica.m
