name,labels
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2810211601_0_42.710_2.384_5.525.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_0311211008_0_18.671_7.136_5.478.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-2-Sample_72_Arbutus_Erica_0911211258_0_2.586_-3.150_5.485.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0709210844_0_21.880_2.916_5.201.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607210956_0_30.232_-1.015_5.251.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_0511211200_0_31.643_11.837_5.503.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_74_Ceratonia_0312211024_0_4.239_-1.116_5.531.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211127_0_51.870_7.467_5.296.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2106211548_0_14.795_3.891_0.794.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607210957_0_43.567_-1.015_5.302.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2906211205_0_50.833_-5.768_5.300.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0109211700_0_18.589_2.231_5.222.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_0911211243_0_37.910_0.982_5.504.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-3-Sample_72_Arbutus_Erica_0311211524_0_38.169_-4.574_5.477.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2810211559_0_26.556_2.317_5.495.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_0911211345_0_34.161_5.340_5.515.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-6-Sample_71_Lavanda_Espliego_2110210859_0_11.585_0.666_5.410.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0109211736_0_19.223_11.082_5.253.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2106211318_0_42.883_-0.294_0.865.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_43_Calluna_1005211536_2.470588_3.882353_0.775648.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_0311210958_0_22.137_4.485_5.478.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_43_Calluna_1905210852_0_16.763_-1.891_0.893.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-2-Sample_72_Arbutus_Erica_0511211239_0_24.154_12.183_5.462.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_43_Calluna_1905211008_0_36.785_6.097_0.895.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211341_0_37.866_4.399_5.262.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-1-Sample_58_Vaccinium_myrtillus_2906211223_0_12.425_-3.648_5.261.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_43_Calluna_1905211017_0_20.197_6.828_0.860.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-2-Sample_58_Vaccinium_myrtillus_0607211121_0_9.477_6.333_5.249.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_43_Calluna_1905211115_0_4.179_0.950_0.871.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-4-Sample_72_Arbutus_Erica_0911211048_0_1.219_10.536_5.468.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2710211024_0_17.588_-3.217_5.528.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2106211637_0_54.577_-4.009_0.799.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2810211527_0_35.025_-2.685_5.510.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0209211035_0_-0.233_10.231_5.260.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-2-Sample_72_Arbutus_Erica_0311211525_0_35.918_-4.210_5.473.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-2-Sample_64_Erica.t_Calluna_0709210850_0_16.945_4.667_5.146.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211030_0_46.884_1.885_5.295.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0709210852_0_14.929_6.002_5.147.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-1-Sample_64_Erica.t_Calluna_0709210825_0_19.329_-3.202_5.181.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211137_0_12.828_8.419_5.246.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_0311211535_0_12.247_-2.443_5.444.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-2-Sample_72_Arbutus_Erica_0911211650_0_24.178_-4.295_5.505.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_0511211211_0_35.995_-4.269_5.511.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_43_Calluna_1005211311_27.176471_5.294118_0.852395.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211049_0_11.494_3.566_5.236.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2810211617_0_38.976_5.050_5.513.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_2810211609_0_19.970_3.786_5.487.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-1-Sample_43_Calluna_1405211340_0_35.302_6.603_0.854.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-2-Sample_72_Arbutus_Erica_0311211544_0_16.498_-0.993_5.451.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2810211515_0_5.617_-4.782_5.487.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_0911211525_0_35.645_3.507_5.512.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211119_0_21.980_6.400_5.242.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2810211518_0_17.320_-4.451_5.488.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2906211525_0_32.499_-4.853_5.195.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-2-Sample_72_Arbutus_Erica_1611211329_0_44.675_7.386_5.508.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_2710211053_0_12.352_4.500_5.524.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-1-Sample_58_Vaccinium_myrtillus_2106211352_0_36.600_6.544_0.853.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2906211203_0_25.793_-6.582_5.259.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2810211512_0_3.867_-4.782_5.488.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211231_0_23.861_13.618_5.231.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-3-Sample_72_Arbutus_Erica_0311211549_0_23.983_-1.026_5.455.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-5-Sample_72_Arbutus_Erica_0311211535_0_12.646_-2.510_5.444.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-1-Sample_64_Erica.t_Calluna_0109211213_0_48.287_3.644_5.370.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_2810211552_0_0.601_1.867_5.497.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0109211222_0_6.510_5.746_5.235.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_0911211315_0_44.912_10.260_5.549.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0109211207_0_17.781_1.778_5.272.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_1011210946_0_38.561_10.156_5.519.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211337_0_13.143_5.266_5.246.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_0311210925_0_9.752_-3.485_5.470.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_43_Calluna_1905211007_0_51.803_6.097_1.047.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-1-Sample_64_Erica.t_Calluna_0109211616_0_4.086_-2.819_5.180.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2906211224_0_6.406_-2.298_5.258.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-2-Sample_74_Ceratonia_0312210934_0_10.803_7.453_5.504.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-3-Sample_72_Arbutus_Erica_0311211010_0_37.524_7.300_5.502.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211342_0_28.479_4.399_5.252.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-4-Sample_72_Arbutus_Erica_0311211532_0_23.783_-3.061_5.450.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2710211032_0_19.737_0.249_5.529.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_2810211517_0_14.419_-4.701_5.487.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_0311210946_0_3.401_2.168_5.482.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_0911211643_0_30.179_-2.663_5.512.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_43_Calluna_1905211124_0_31.434_2.550_0.865.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-5-Sample_72_Arbutus_Erica_1611211238_0_10.936_10.837_5.466.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211137_0_21.545_8.520_5.249.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_0511211124_0_21.658_2.566_5.490.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211023_0_18.379_1.201_5.241.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_43_Calluna_1905211053_0_15.430_-2.381_0.930.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2810211549_0_14.570_0.952_5.486.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-2-Sample_72_Arbutus_Erica_0311211547_0_17.648_-0.993_5.451.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-2-Sample_72_Arbutus_Erica_0911211343_0_0.920_5.273_5.497.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0709210828_0_38.366_-3.284_5.216.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0709210826_0_24.264_-3.284_5.194.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-2-Sample_72_Arbutus_Erica_0511211332_0_8.017_5.147_5.480.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-1-Sample_58_Vaccinium_myrtillus_2106211526_0_9.560_6.975_0.813.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-2-Sample_72_Arbutus_Erica_0311211558_0_44.819_1.610_5.530.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607210927_0_23.480_-2.432_5.165.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0109211738_0_3.204_11.082_5.238.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-2-Sample_72_Arbutus_Erica_0311211555_0_41.604_0.041_5.495.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_43_Calluna_1905211026_0_32.116_6.978_0.858.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2106211255_0_20.313_-2.694_0.822.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_0311211533_0_20.047_-2.860_5.449.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2810211538_0_27.588_-1.350_5.500.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0209211027_0_52.628_8.948_5.319.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2906211651_0_6.043_-0.900_5.162.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_2710211628_0_36.638_-0.878_5.538.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_0911211643_0_23.176_-2.763_5.502.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-2-Sample_72_Arbutus_Erica_0511211400_0_16.584_-0.718_5.486.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_0911211248_0_7.720_0.565_5.466.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_0311211536_0_11.729_-2.291_5.445.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-2-Sample_58_Vaccinium_myrtillus_2106211614_0_17.639_-2.034_0.781.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_0911211527_0_28.344_2.272_5.501.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2106211357_0_1.810_7.109_0.813.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2106211550_0_26.714_4.041_0.794.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0209211035_0_-0.233_10.231_5.264.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2906211207_0_37.613_-5.615_5.282.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_0511211141_0_40.846_6.352_5.517.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211221_0_12.044_12.852_5.237.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2106211637_0_54.577_-4.009_0.806.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211032_0_34.216_1.967_5.256.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_0511211132_0_3.503_5.199_5.489.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2906211222_0_16.874_-3.801_5.264.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211120_0_17.461_6.333_5.241.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_43_Calluna_1905210859_0_26.315_-0.906_0.908.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2810211600_0_37.609_2.168_5.516.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0_9.403509_0.705882_4.730568.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-2-Sample_72_Arbutus_Erica_0311210938_0_35.623_-0.283_5.493.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2106211230_0_16.846_-3.878_0.818.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2106211326_0_17.630_0.425_0.816.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-2-Sample_58_Vaccinium_myrtillus_0607211212_0_45.601_10.770_5.310.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_0911211119_0_33.358_10.420_5.468.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2106211323_0_3.892_0.291_0.807.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_1011211002_0_33.376_13.708_5.510.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_0311211555_0_41.604_0.041_5.495.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0709210844_0_21.880_2.916_5.198.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_43_Calluna_1905211015_0_9.111_5.728_0.835.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_43_Calluna_1905211031_0_18.696_8.947_0.828.jpeg,Erica.m
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0109211658_0_40.895_2.317_5.259.jpeg,Erica.m
